,open,close,low,high,volume
2019-10-11 10:32:00,3883.02,3878.41,3878.41,3883.02,35559000.0
2019-10-11 10:33:00,3878.94,3879.57,3878.8,3879.85,29486900.0
2019-10-11 10:34:00,3879.89,3879.29,3878.82,3880.13,27870800.0
2019-10-11 10:35:00,3879.15,3879.1,3878.88,3879.88,24808100.0
2019-10-11 10:36:00,3879.23,3876.91,3876.91,3879.23,30661700.0
2019-10-11 10:37:00,3876.86,3876.31,3875.94,3877.07,27246400.0
2019-10-11 10:38:00,3876.69,3874.05,3874.05,3876.69,29385400.0
2019-10-11 10:39:00,3873.75,3873.31,3872.85,3873.81,38034900.0
2019-10-11 10:40:00,3873.43,3873.41,3872.99,3873.65,32004400.0
2019-10-11 10:41:00,3873.09,3874.17,3873.09,3874.19,28058200.0
2019-10-11 10:42:00,3874.23,3873.84,3873.84,3874.34,25299800.0
2019-10-11 10:43:00,3873.67,3874.07,3873.4,3874.07,21493700.0
2019-10-11 10:44:00,3873.73,3873.77,3873.44,3873.83,19412900.0
2019-10-11 10:45:00,3873.43,3873.4,3873.13,3873.65,19833000.0
2019-10-11 10:46:00,3873.16,3870.59,3870.59,3873.16,32789000.0
2019-10-11 10:47:00,3870.2,3869.11,3869.11,3870.2,37151500.0
2019-10-11 10:48:00,3869.54,3869.42,3869.05,3869.54,30694500.0
2019-10-11 10:49:00,3869.38,3870.19,3869.28,3870.75,28153500.0
2019-10-11 10:50:00,3870.61,3870.97,3870.61,3871.27,23553300.0
2019-10-11 10:51:00,3871.1,3872.83,3871.1,3873.01,24846400.0
2019-10-11 10:52:00,3872.79,3873.46,3872.79,3873.46,23717800.0
2019-10-11 10:53:00,3873.18,3873.2,3873.0,3873.55,18173000.0
2019-10-11 10:54:00,3873.06,3873.46,3872.63,3873.59,22492600.0
2019-10-11 10:55:00,3873.67,3875.36,3873.67,3875.36,21664900.0
2019-10-11 10:56:00,3875.05,3875.31,3874.88,3875.39,17527200.0
2019-10-11 10:57:00,3875.44,3875.13,3874.9,3875.44,18885900.0
2019-10-11 10:58:00,3875.01,3874.79,3874.63,3875.23,16813900.0
2019-10-11 10:59:00,3874.09,3874.73,3874.09,3874.75,16422600.0
2019-10-11 11:00:00,3874.96,3874.68,3874.56,3875.2,15094800.0
2019-10-11 11:01:00,3873.99,3874.87,3873.94,3874.92,21302500.0
2019-10-11 11:02:00,3874.38,3875.92,3874.38,3875.92,15825400.0
2019-10-11 11:03:00,3875.28,3875.73,3875.28,3876.01,17597800.0
2019-10-11 11:04:00,3875.56,3876.25,3875.56,3876.32,18400200.0
2019-10-11 11:05:00,3876.55,3878.41,3876.55,3878.41,23790300.0
2019-10-11 11:06:00,3878.46,3879.41,3878.46,3879.62,23800000.0
2019-10-11 11:07:00,3879.55,3880.04,3879.27,3880.27,21019700.0
2019-10-11 11:08:00,3880.38,3879.2,3879.11,3880.43,17926500.0
2019-10-11 11:09:00,3879.44,3879.36,3878.6,3879.7,16170200.0
2019-10-11 11:10:00,3879.12,3880.24,3879.12,3880.24,16197700.0
2019-10-11 11:11:00,3880.11,3878.96,3878.96,3880.8,18184700.0
2019-10-11 11:12:00,3878.45,3877.8,3877.36,3878.45,22563400.0
2019-10-11 11:13:00,3877.87,3877.85,3877.85,3878.39,13370400.0
2019-10-11 11:14:00,3877.67,3878.01,3877.67,3878.44,15741800.0
2019-10-11 11:15:00,3878.34,3879.06,3878.34,3879.18,13637000.0
2019-10-11 11:16:00,3879.55,3880.32,3879.55,3880.38,16607400.0
2019-10-11 11:17:00,3880.25,3880.58,3880.11,3880.78,13901900.0
2019-10-11 11:18:00,3880.65,3880.48,3880.34,3881.19,17815600.0
2019-10-11 11:19:00,3880.81,3880.79,3880.64,3881.16,14980700.0
2019-10-11 11:20:00,3880.99,3878.73,3878.48,3881.07,18256000.0
2019-10-11 11:21:00,3878.71,3879.86,3878.71,3879.99,18494000.0
2019-10-11 11:22:00,3880.13,3887.33,3880.13,3887.33,50620700.0
2019-10-11 11:23:00,3887.79,3892.24,3887.79,3892.55,99356700.0
2019-10-11 11:24:00,3892.11,3892.25,3891.74,3892.49,38963000.0
2019-10-11 11:25:00,3892.21,3892.38,3891.92,3892.59,39737000.0
2019-10-11 11:26:00,3892.48,3892.88,3892.17,3893.15,38746100.0
2019-10-11 11:27:00,3893.14,3897.56,3893.14,3897.56,61668100.0
2019-10-11 11:28:00,3897.66,3894.95,3894.95,3897.85,51092800.0
2019-10-11 11:29:00,3895.36,3895.29,3894.66,3895.36,45745400.0
2019-10-11 11:30:00,3895.22,3894.83,3894.78,3895.5,47262900.0
2019-10-11 13:01:00,3895.32,3893.57,3893.57,3898.81,142024000.0
2019-10-11 13:02:00,3893.16,3893.2,3892.38,3893.69,30653700.0
2019-10-11 13:03:00,3893.62,3894.06,3893.23,3894.06,26561200.0
2019-10-11 13:04:00,3894.2,3894.13,3893.55,3894.53,28540600.0
2019-10-11 13:05:00,3894.23,3893.62,3893.45,3894.24,23694400.0
2019-10-11 13:06:00,3893.74,3893.06,3892.92,3894.0,25058500.0
2019-10-11 13:07:00,3893.43,3894.8,3893.43,3894.8,27216200.0
2019-10-11 13:08:00,3895.19,3894.76,3894.59,3895.19,23292100.0
2019-10-11 13:09:00,3894.9,3894.75,3894.75,3895.37,24558700.0
2019-10-11 13:10:00,3894.89,3897.66,3894.89,3897.66,36763600.0
2019-10-11 13:11:00,3898.21,3901.93,3898.21,3901.93,82670300.0
2019-10-11 13:12:00,3901.91,3900.86,3900.81,3901.94,58941400.0
2019-10-11 13:13:00,3900.69,3900.31,3900.12,3901.19,32624500.0
2019-10-11 13:14:00,3900.13,3899.06,3898.8,3900.39,34366900.0
2019-10-11 13:15:00,3898.74,3897.83,3897.83,3898.85,27870000.0
2019-10-11 13:16:00,3898.11,3897.73,3897.3,3898.13,28184800.0
2019-10-11 13:17:00,3897.7,3896.72,3896.72,3897.74,29092400.0
2019-10-11 13:18:00,3897.2,3897.43,3896.95,3897.55,24460200.0
2019-10-11 13:19:00,3897.93,3899.04,3897.93,3899.04,23982000.0
2019-10-11 13:20:00,3898.98,3899.06,3898.42,3899.06,31928200.0
2019-10-11 13:21:00,3899.09,3898.16,3898.16,3899.09,25526100.0
2019-10-11 13:22:00,3898.56,3899.81,3898.56,3899.81,25337200.0
2019-10-11 13:23:00,3899.78,3898.53,3898.53,3899.96,25521300.0
2019-10-11 13:24:00,3898.9,3899.35,3898.71,3899.63,29679600.0
2019-10-11 13:25:00,3899.47,3901.53,3899.47,3901.91,33985000.0
2019-10-11 13:26:00,3901.93,3901.75,3901.66,3902.26,30023600.0
2019-10-11 13:27:00,3901.6,3901.88,3901.44,3902.1,28253800.0
2019-10-11 13:28:00,3901.71,3903.31,3901.57,3903.31,40902700.0
2019-10-11 13:29:00,3903.44,3903.82,3903.03,3903.86,41988900.0
2019-10-11 13:30:00,3903.98,3903.72,3903.35,3903.98,39410400.0
2019-10-11 13:31:00,3904.33,3906.26,3904.33,3906.26,62884400.0
2019-10-11 13:32:00,3906.15,3903.88,3903.88,3906.32,60110200.0
2019-10-11 13:33:00,3903.98,3903.7,3903.7,3904.47,38503600.0
2019-10-11 13:34:00,3903.81,3903.17,3903.05,3903.84,33082700.0
2019-10-11 13:35:00,3903.15,3903.01,3902.89,3903.47,32856800.0
2019-10-11 13:36:00,3903.11,3903.21,3903.0,3903.63,34136700.0
2019-10-11 13:37:00,3903.63,3903.29,3903.29,3903.87,31324800.0
2019-10-11 13:38:00,3903.79,3904.64,3903.47,3904.64,28540400.0
2019-10-11 13:39:00,3904.91,3905.72,3904.79,3906.23,31393900.0
2019-10-11 13:40:00,3905.93,3909.33,3905.93,3909.33,57987000.0
2019-10-11 13:41:00,3909.51,3909.73,3909.51,3910.78,68869800.0
2019-10-11 13:42:00,3909.85,3910.84,3909.82,3910.97,56318500.0
2019-10-11 13:43:00,3911.17,3909.25,3909.17,3911.17,53772800.0
2019-10-11 13:44:00,3909.09,3908.9,3908.41,3909.16,37981300.0
2019-10-11 13:45:00,3908.04,3907.22,3907.22,3908.52,34966400.0
2019-10-11 13:46:00,3908.38,3910.0,3908.09,3910.55,36119100.0
2019-10-11 13:47:00,3909.94,3909.28,3909.28,3909.94,31724100.0
2019-10-11 13:48:00,3909.34,3911.82,3909.32,3911.82,38791000.0
2019-10-11 13:49:00,3912.17,3912.81,3912.17,3913.2,43608000.0
2019-10-11 13:50:00,3913.2,3915.44,3913.2,3915.44,52301100.0
2019-10-11 13:51:00,3915.41,3918.48,3915.41,3918.48,84301200.0
2019-10-11 13:52:00,3918.99,3919.38,3918.82,3919.65,93016900.0
2019-10-11 13:53:00,3919.24,3918.74,3918.56,3919.24,57170900.0
2019-10-11 13:54:00,3919.58,3922.29,3919.58,3922.29,76123800.0
2019-10-11 13:55:00,3922.07,3919.67,3919.58,3922.34,72941200.0
2019-10-11 13:56:00,3919.58,3920.54,3919.37,3920.72,69716500.0
2019-10-11 13:57:00,3920.22,3918.11,3918.11,3920.22,60021100.0
2019-10-11 13:58:00,3918.44,3916.22,3916.03,3918.44,41354200.0
2019-10-11 13:59:00,3916.06,3913.21,3913.21,3916.06,36572500.0
2019-10-11 14:00:00,3912.88,3910.39,3910.39,3912.88,38970300.0
2019-10-11 14:01:00,3910.3,3910.6,3909.76,3910.6,39867000.0
2019-10-11 14:02:00,3910.89,3911.3,3910.58,3911.51,38247800.0
2019-10-11 14:03:00,3911.44,3911.25,3911.25,3912.07,29394600.0
2019-10-11 14:04:00,3911.58,3911.87,3911.41,3912.35,27163100.0
2019-10-11 14:05:00,3911.64,3911.7,3911.59,3912.37,26574500.0
2019-10-11 14:06:00,3911.59,3910.92,3910.92,3911.75,28098700.0
2019-10-11 14:07:00,3910.69,3910.3,3910.3,3911.08,25106600.0
2019-10-11 14:08:00,3910.98,3913.08,3910.98,3913.08,35991100.0
2019-10-11 14:09:00,3912.85,3914.09,3912.85,3914.09,33423100.0
2019-10-11 14:10:00,3914.01,3913.52,3913.42,3914.44,27981100.0
2019-10-11 14:11:00,3913.27,3913.09,3912.99,3914.08,24671800.0
2019-10-11 14:12:00,3914.22,3913.08,3912.8,3914.22,26513200.0
2019-10-11 14:13:00,3913.02,3912.83,3912.76,3913.31,26602900.0
2019-10-11 14:14:00,3913.33,3914.68,3912.84,3914.68,37640800.0
2019-10-11 14:15:00,3914.41,3915.11,3914.4,3915.34,34134700.0
2019-10-11 14:16:00,3915.18,3916.06,3914.9,3916.06,29504000.0
2019-10-11 14:17:00,3916.23,3916.1,3915.79,3916.43,31678700.0
2019-10-11 14:18:00,3916.49,3918.22,3916.29,3918.22,40821500.0
2019-10-11 14:19:00,3918.11,3921.51,3918.11,3921.77,74718000.0
2019-10-11 14:20:00,3921.63,3921.18,3921.18,3922.35,52708500.0
2019-10-11 14:21:00,3921.32,3918.66,3918.63,3921.32,42885500.0
2019-10-11 14:22:00,3918.48,3918.27,3918.27,3918.83,29725100.0
2019-10-11 14:23:00,3918.22,3917.93,3917.84,3918.29,30895300.0
2019-10-11 14:24:00,3917.97,3917.9,3917.35,3918.06,29565200.0
2019-10-11 14:25:00,3917.54,3917.6,3917.33,3917.79,30275700.0
2019-10-11 14:26:00,3917.43,3917.31,3917.25,3917.69,31643200.0
2019-10-11 14:27:00,3917.09,3915.56,3915.56,3917.51,38915100.0
2019-10-11 14:28:00,3915.4,3913.83,3913.83,3915.4,37444300.0
2019-10-11 14:29:00,3913.61,3912.71,3912.71,3913.67,32339800.0
2019-10-11 14:30:00,3912.66,3912.2,3912.18,3912.76,31794400.0
2019-10-11 14:31:00,3912.51,3915.88,3912.51,3916.05,42828000.0
2019-10-11 14:32:00,3915.96,3915.51,3915.51,3916.0,33318300.0
2019-10-11 14:33:00,3915.37,3915.58,3915.35,3915.82,30552700.0
2019-10-11 14:34:00,3915.76,3915.36,3915.36,3916.03,29522800.0
2019-10-11 14:35:00,3915.45,3916.27,3915.14,3916.27,28590500.0
2019-10-11 14:36:00,3915.86,3915.27,3915.27,3916.14,30341100.0
2019-10-11 14:37:00,3915.63,3915.05,3914.93,3915.63,27153900.0
2019-10-11 14:38:00,3915.11,3914.79,3914.79,3915.49,28505400.0
2019-10-11 14:39:00,3915.22,3915.27,3914.78,3915.4,27221200.0
2019-10-11 14:40:00,3915.13,3914.47,3914.37,3915.13,31513600.0
2019-10-11 14:41:00,3914.23,3912.08,3912.08,3914.23,44172800.0
2019-10-11 14:42:00,3912.08,3911.09,3910.84,3912.08,44382300.0
2019-10-11 14:43:00,3910.88,3910.55,3910.23,3910.97,37554000.0
2019-10-11 14:44:00,3910.48,3909.98,3909.82,3910.48,40540800.0
2019-10-11 14:45:00,3909.79,3909.81,3909.58,3910.29,37997900.0
2019-10-11 14:46:00,3909.88,3910.26,3909.78,3910.6,36044300.0
2019-10-11 14:47:00,3910.36,3910.52,3909.96,3910.57,35268700.0
2019-10-11 14:48:00,3910.37,3910.97,3910.37,3911.17,42024000.0
2019-10-11 14:49:00,3911.13,3910.67,3910.41,3911.13,37065000.0
2019-10-11 14:50:00,3910.8,3910.23,3909.97,3910.9,37458100.0
2019-10-11 14:51:00,3910.25,3909.83,3909.48,3910.25,40707800.0
2019-10-11 14:52:00,3909.37,3909.45,3909.17,3909.85,37614300.0
2019-10-11 14:53:00,3909.27,3910.31,3909.07,3910.31,42244300.0
2019-10-11 14:54:00,3909.77,3910.76,3909.77,3910.76,45681500.0
2019-10-11 14:55:00,3910.55,3910.96,3910.45,3910.96,52349500.0
2019-10-11 14:56:00,3910.33,3910.98,3910.33,3911.02,51183400.0
2019-10-11 14:57:00,3910.96,3911.2,3910.72,3911.38,56910900.0
2019-10-11 14:58:00,3910.94,3910.95,3910.94,3910.95,3756100.0
2019-10-11 14:59:00,3910.95,3910.95,3910.95,3910.95,0.0
2019-10-11 15:00:00,3910.95,3911.73,3910.95,3911.73,106968200.0
2019-10-14 09:31:00,3944.86,3950.0,3944.86,3951.63,500348400.0
2019-10-14 09:32:00,3950.32,3947.85,3947.05,3950.32,187080400.0
2019-10-14 09:33:00,3947.95,3952.0,3947.95,3952.0,163912400.0
2019-10-14 09:34:00,3952.48,3949.54,3949.54,3953.16,158054700.0
2019-10-14 09:35:00,3949.46,3944.79,3944.79,3949.46,137963200.0
2019-10-14 09:36:00,3945.03,3944.15,3943.61,3945.03,123920800.0
2019-10-14 09:37:00,3943.84,3945.76,3943.28,3945.89,101784800.0
2019-10-14 09:38:00,3946.2,3945.46,3945.01,3946.7,105707900.0
2019-10-14 09:39:00,3945.23,3939.33,3939.33,3945.23,108713300.0
2019-10-14 09:40:00,3939.32,3936.24,3936.08,3939.32,109146000.0
2019-10-14 09:41:00,3936.13,3938.09,3936.02,3938.46,114671700.0
2019-10-14 09:42:00,3937.94,3936.31,3936.31,3938.41,88039800.0
2019-10-14 09:43:00,3936.63,3935.21,3935.09,3936.63,93373400.0
2019-10-14 09:44:00,3934.73,3940.28,3934.73,3940.28,88528500.0
2019-10-14 09:45:00,3940.89,3943.74,3940.89,3943.74,91145600.0
2019-10-14 09:46:00,3944.06,3945.34,3943.64,3945.56,80535200.0
2019-10-14 09:47:00,3945.6,3945.08,3944.54,3946.12,77719400.0
2019-10-14 09:48:00,3945.14,3948.74,3944.82,3948.74,85796600.0
2019-10-14 09:49:00,3948.38,3949.8,3948.38,3949.8,88840300.0
2019-10-14 09:50:00,3949.93,3950.87,3949.72,3950.87,91598200.0
2019-10-14 09:51:00,3950.65,3953.54,3950.65,3953.67,103418500.0
2019-10-14 09:52:00,3953.73,3951.95,3951.95,3953.73,113409900.0
2019-10-14 09:53:00,3951.93,3950.45,3950.45,3951.93,85081500.0
2019-10-14 09:54:00,3950.81,3955.12,3950.66,3955.12,99921900.0
2019-10-14 09:55:00,3955.52,3959.27,3955.52,3959.27,161323400.0
2019-10-14 09:56:00,3959.31,3961.46,3959.31,3961.92,123853000.0
2019-10-14 09:57:00,3961.22,3958.49,3958.49,3961.22,101875100.0
2019-10-14 09:58:00,3958.17,3956.97,3956.97,3959.12,79848800.0
2019-10-14 09:59:00,3956.8,3956.83,3956.3,3957.1,70582800.0
2019-10-14 10:00:00,3956.81,3960.73,3956.81,3960.73,93983000.0
2019-10-14 10:01:00,3961.19,3959.17,3959.17,3961.43,92510700.0
2019-10-14 10:02:00,3959.21,3957.88,3957.88,3959.7,72373400.0
2019-10-14 10:03:00,3957.7,3956.69,3956.63,3957.7,70884800.0
2019-10-14 10:04:00,3956.39,3955.85,3955.85,3956.79,71769800.0
2019-10-14 10:05:00,3955.6,3955.59,3955.59,3956.32,64336300.0
2019-10-14 10:06:00,3955.58,3963.45,3955.58,3963.45,91182400.0
2019-10-14 10:07:00,3963.43,3964.54,3963.4,3964.62,98322900.0
2019-10-14 10:08:00,3964.43,3969.0,3964.43,3969.0,115832700.0
2019-10-14 10:09:00,3968.97,3969.31,3968.64,3969.51,96373100.0
2019-10-14 10:10:00,3969.64,3973.95,3969.64,3973.95,110382800.0
2019-10-14 10:11:00,3973.93,3974.72,3973.93,3975.66,128100000.0
2019-10-14 10:12:00,3974.54,3971.86,3971.86,3974.54,114755200.0
2019-10-14 10:13:00,3972.01,3971.38,3971.15,3972.26,84835900.0
2019-10-14 10:14:00,3971.08,3971.88,3971.08,3972.0,69408200.0
2019-10-14 10:15:00,3971.94,3971.57,3971.57,3972.23,65241500.0
2019-10-14 10:16:00,3971.78,3971.98,3971.45,3972.14,70704800.0
2019-10-14 10:17:00,3972.13,3972.02,3971.77,3972.55,69879300.0
2019-10-14 10:18:00,3971.64,3970.72,3970.59,3971.91,77789300.0
2019-10-14 10:19:00,3970.74,3971.76,3970.19,3971.76,69483900.0
2019-10-14 10:20:00,3971.26,3969.8,3969.7,3971.26,71783800.0
2019-10-14 10:21:00,3969.11,3965.92,3965.92,3969.19,69430100.0
2019-10-14 10:22:00,3965.54,3964.58,3964.49,3965.54,67814500.0
2019-10-14 10:23:00,3964.46,3964.91,3964.16,3965.18,55944500.0
2019-10-14 10:24:00,3965.47,3965.04,3964.82,3965.82,48932900.0
2019-10-14 10:25:00,3965.44,3969.09,3965.44,3969.09,61420000.0
2019-10-14 10:26:00,3969.73,3971.02,3969.61,3971.02,68164000.0
2019-10-14 10:27:00,3971.15,3970.42,3970.42,3971.53,50627100.0
2019-10-14 10:28:00,3970.48,3970.1,3970.1,3970.81,43673600.0
2019-10-14 10:29:00,3970.61,3970.47,3969.99,3970.86,43496100.0
2019-10-14 10:30:00,3970.56,3972.33,3970.56,3972.33,49899800.0
2019-10-14 10:31:00,3972.13,3973.55,3972.13,3973.6,51685300.0
2019-10-14 10:32:00,3973.85,3972.88,3972.31,3973.88,56179200.0
2019-10-14 10:33:00,3972.51,3971.68,3971.21,3972.68,43913300.0
2019-10-14 10:34:00,3971.89,3971.48,3970.93,3971.89,46959000.0
2019-10-14 10:35:00,3971.69,3972.59,3971.69,3972.69,41338800.0
2019-10-14 10:36:00,3972.55,3975.45,3972.55,3975.45,60765500.0
2019-10-14 10:37:00,3975.21,3974.86,3974.69,3975.59,72599300.0
2019-10-14 10:38:00,3974.64,3973.68,3973.68,3975.03,50719600.0
2019-10-14 10:39:00,3973.38,3972.16,3972.16,3973.38,44329500.0
2019-10-14 10:40:00,3972.13,3970.65,3970.45,3972.13,44735700.0
2019-10-14 10:41:00,3970.41,3970.71,3969.85,3970.71,39914700.0
2019-10-14 10:42:00,3970.35,3972.35,3970.35,3972.35,41589000.0
2019-10-14 10:43:00,3972.18,3972.82,3972.18,3972.92,43326300.0
2019-10-14 10:44:00,3973.07,3973.53,3972.36,3973.53,44077500.0
2019-10-14 10:45:00,3974.34,3978.43,3974.34,3978.43,88081200.0
2019-10-14 10:46:00,3978.25,3978.16,3978.16,3978.8,58931700.0
2019-10-14 10:47:00,3978.21,3978.35,3978.13,3978.62,47678900.0
2019-10-14 10:48:00,3978.48,3977.23,3977.23,3978.48,45347000.0
2019-10-14 10:49:00,3977.57,3977.39,3977.17,3977.65,53488600.0
2019-10-14 10:50:00,3977.44,3978.86,3977.44,3979.03,85418800.0
2019-10-14 10:51:00,3978.85,3982.63,3978.85,3982.63,100963300.0
2019-10-14 10:52:00,3982.87,3983.61,3982.7,3983.81,133176500.0
2019-10-14 10:53:00,3982.61,3978.59,3978.43,3982.61,92817000.0
2019-10-14 10:54:00,3978.62,3978.51,3978.18,3979.01,49622300.0
2019-10-14 10:55:00,3978.66,3978.33,3978.14,3978.87,55637600.0
2019-10-14 10:56:00,3978.34,3978.13,3978.13,3978.59,42005000.0
2019-10-14 10:57:00,3977.93,3976.27,3976.27,3977.93,40175500.0
2019-10-14 10:58:00,3975.86,3975.42,3974.89,3975.89,51669000.0
2019-10-14 10:59:00,3975.09,3974.86,3974.77,3975.38,43079600.0
2019-10-14 11:00:00,3974.76,3973.51,3973.51,3974.76,37166500.0
2019-10-14 11:01:00,3973.15,3969.81,3969.81,3973.15,69473000.0
2019-10-14 11:02:00,3969.62,3969.71,3969.23,3969.72,45758100.0
2019-10-14 11:03:00,3969.84,3970.53,3969.73,3970.53,39248000.0
2019-10-14 11:04:00,3970.46,3970.67,3970.05,3970.8,33088400.0
2019-10-14 11:05:00,3970.87,3972.36,3970.87,3972.53,28576700.0
2019-10-14 11:06:00,3972.52,3972.77,3972.26,3972.94,27547000.0
2019-10-14 11:07:00,3972.54,3972.35,3971.88,3972.54,27638800.0
2019-10-14 11:08:00,3972.33,3972.33,3971.57,3972.44,28251200.0
2019-10-14 11:09:00,3972.23,3971.46,3971.06,3972.81,33211000.0
2019-10-14 11:10:00,3971.46,3971.16,3971.12,3971.6,33202300.0
2019-10-14 11:11:00,3971.47,3971.15,3970.77,3971.47,26828700.0
2019-10-14 11:12:00,3971.09,3971.4,3970.53,3971.4,25483100.0
2019-10-14 11:13:00,3971.23,3972.26,3971.23,3972.57,28154600.0
2019-10-14 11:14:00,3972.25,3972.04,3971.36,3972.25,23353300.0
2019-10-14 11:15:00,3972.07,3971.82,3971.01,3972.07,24474500.0
2019-10-14 11:16:00,3972.08,3972.01,3971.4,3972.08,23566600.0
2019-10-14 11:17:00,3972.38,3972.07,3971.51,3972.38,27160200.0
2019-10-14 11:18:00,3971.88,3971.92,3971.88,3972.5,24379300.0
2019-10-14 11:19:00,3972.07,3970.74,3970.74,3972.2,29887900.0
2019-10-14 11:20:00,3970.8,3969.45,3969.06,3970.8,33007800.0
2019-10-14 11:21:00,3969.56,3967.05,3966.61,3969.56,44744600.0
2019-10-14 11:22:00,3967.09,3966.05,3965.65,3967.09,37402000.0
2019-10-14 11:23:00,3966.26,3965.18,3965.18,3966.26,34709500.0
2019-10-14 11:24:00,3965.84,3965.36,3965.3,3965.95,39300300.0
2019-10-14 11:25:00,3965.35,3964.13,3964.13,3965.35,38678200.0
2019-10-14 11:26:00,3963.94,3964.08,3963.37,3964.22,39733800.0
2019-10-14 11:27:00,3963.98,3963.8,3963.57,3964.61,27408800.0
2019-10-14 11:28:00,3963.93,3964.16,3963.7,3964.57,29670200.0
2019-10-14 11:29:00,3964.33,3964.23,3964.18,3964.85,26403600.0
2019-10-14 11:30:00,3964.75,3965.38,3964.43,3965.44,27879000.0
2019-10-14 13:01:00,3965.62,3966.96,3965.62,3967.52,89870900.0
2019-10-14 13:02:00,3966.65,3964.34,3964.34,3966.84,29606000.0
2019-10-14 13:03:00,3964.24,3964.1,3963.83,3964.5,20624200.0
2019-10-14 13:04:00,3963.73,3963.39,3963.39,3964.48,21673100.0
2019-10-14 13:05:00,3963.38,3964.23,3963.38,3964.41,23183100.0
2019-10-14 13:06:00,3964.27,3963.93,3963.87,3964.71,24662500.0
2019-10-14 13:07:00,3964.18,3964.59,3964.12,3964.83,21351200.0
2019-10-14 13:08:00,3964.31,3964.82,3964.09,3964.82,26715200.0
2019-10-14 13:09:00,3964.74,3963.82,3963.82,3964.74,19206400.0
2019-10-14 13:10:00,3963.77,3963.82,3963.39,3964.15,23454200.0
2019-10-14 13:11:00,3963.94,3963.98,3963.62,3964.18,25710200.0
2019-10-14 13:12:00,3963.68,3963.71,3963.42,3964.12,21556100.0
2019-10-14 13:13:00,3963.87,3963.89,3963.5,3964.2,22154000.0
2019-10-14 13:14:00,3963.97,3964.79,3963.94,3964.92,22532200.0
2019-10-14 13:15:00,3965.04,3964.69,3964.69,3965.39,22336100.0
2019-10-14 13:16:00,3965.2,3963.85,3963.85,3965.31,22412200.0
2019-10-14 13:17:00,3964.26,3963.38,3963.38,3964.42,23608800.0
2019-10-14 13:18:00,3963.37,3960.99,3960.99,3963.37,30764900.0
2019-10-14 13:19:00,3960.93,3959.31,3959.16,3960.93,43927000.0
2019-10-14 13:20:00,3959.09,3958.52,3958.52,3959.47,29160400.0
2019-10-14 13:21:00,3958.59,3959.08,3958.37,3959.29,27771500.0
2019-10-14 13:22:00,3958.91,3959.65,3958.91,3959.78,23876700.0
2019-10-14 13:23:00,3959.81,3958.85,3958.7,3959.84,26401800.0
2019-10-14 13:24:00,3958.62,3958.1,3957.8,3958.65,25308200.0
2019-10-14 13:25:00,3958.06,3957.14,3957.14,3958.31,28266000.0
2019-10-14 13:26:00,3957.68,3957.22,3956.91,3957.68,35674000.0
2019-10-14 13:27:00,3956.93,3956.0,3955.98,3956.93,28478400.0
2019-10-14 13:28:00,3956.08,3955.63,3955.05,3956.08,32187600.0
2019-10-14 13:29:00,3955.42,3955.09,3954.85,3955.5,30090400.0
2019-10-14 13:30:00,3954.82,3954.56,3954.56,3955.13,29489000.0
2019-10-14 13:31:00,3954.77,3952.82,3952.64,3954.77,42173100.0
2019-10-14 13:32:00,3952.54,3951.49,3951.17,3952.54,39421000.0
2019-10-14 13:33:00,3951.69,3952.69,3951.69,3952.69,42890200.0
2019-10-14 13:34:00,3952.83,3953.68,3952.66,3953.78,38512000.0
2019-10-14 13:35:00,3953.73,3954.52,3953.73,3954.56,35365800.0
2019-10-14 13:36:00,3954.54,3954.83,3954.41,3955.17,24314300.0
2019-10-14 13:37:00,3955.11,3955.11,3954.91,3955.37,24305500.0
2019-10-14 13:38:00,3955.18,3954.61,3954.07,3955.18,31179900.0
2019-10-14 13:39:00,3954.66,3954.93,3954.34,3954.99,28303700.0
2019-10-14 13:40:00,3955.08,3955.04,3955.04,3955.72,29335800.0
2019-10-14 13:41:00,3955.44,3955.75,3955.31,3955.77,28551800.0
2019-10-14 13:42:00,3955.58,3955.82,3955.38,3955.86,26142700.0
2019-10-14 13:43:00,3955.65,3956.53,3955.65,3956.53,30712700.0
2019-10-14 13:44:00,3956.58,3957.03,3956.35,3957.05,24625800.0
2019-10-14 13:45:00,3957.2,3956.89,3956.76,3957.2,24800700.0
2019-10-14 13:46:00,3957.01,3955.4,3955.4,3957.01,29650700.0
2019-10-14 13:47:00,3955.5,3955.1,3954.82,3955.82,23761300.0
2019-10-14 13:48:00,3955.13,3955.45,3955.1,3955.62,22644900.0
2019-10-14 13:49:00,3955.17,3954.4,3953.64,3955.17,25510200.0
2019-10-14 13:50:00,3954.45,3954.43,3953.76,3954.45,23800100.0
2019-10-14 13:51:00,3954.02,3955.19,3954.02,3955.19,25597100.0
2019-10-14 13:52:00,3954.9,3954.95,3954.63,3955.27,22362400.0
2019-10-14 13:53:00,3955.09,3956.59,3955.09,3956.59,24835400.0
2019-10-14 13:54:00,3956.35,3956.97,3956.35,3957.1,23332400.0
2019-10-14 13:55:00,3956.73,3956.97,3956.61,3957.14,24432700.0
2019-10-14 13:56:00,3956.76,3957.03,3956.76,3957.49,23394700.0
2019-10-14 13:57:00,3956.86,3957.23,3956.57,3957.25,22583800.0
2019-10-14 13:58:00,3957.17,3957.22,3956.92,3957.49,26704100.0
2019-10-14 13:59:00,3957.16,3957.36,3956.81,3957.48,21294900.0
