,balance,net_worth
599,10065.728432557224,10067.385457835617
600,10065.086941615755,10067.35296839621
601,10065.573439679614,10067.337988551004
602,10065.935409635062,10067.331078670368
603,10065.935409635062,10067.242022529113
604,10065.810586681608,10067.029871154418
605,10065.410766020537,10067.121315936136
606,10065.410766020537,10067.126381369646
607,10065.704193639856,10066.991831840885
608,10065.969223592885,10067.255595627437
609,10065.969223592885,10067.155954598751
610,10064.723559901466,10066.022408486642
611,10059.741521739315,10061.556941954917
612,10064.969416395965,10066.21799404919
613,10065.015018595368,10066.209547862922
614,10065.015018595368,10066.384600342166
615,10064.659174179636,10066.08379835701
616,10064.659174179636,10066.434164203663
617,10059.677167888416,10062.016275763215
618,10059.677167888416,10061.719438188871
619,10055.942512739835,10058.238546870409
620,10055.815799318392,10058.344715858939
621,10055.344749385418,10058.955489184944
622,10052.856051559947,10056.577756846871
623,10068.776012252347,10070.730714001973
624,10068.776012252347,10070.544194379825
625,10068.776012252347,10070.737561209422
626,10068.776012252347,10070.436696571594
627,10065.037979157796,10067.130715869347
628,10065.037979157796,10066.95879824753
629,10061.301333808036,10063.685174136976
630,10061.301333808036,10064.053590082754
631,10067.691999812256,10069.775825325483
632,10068.124192824705,10069.182517072712
633,10068.124192824705,10069.406419621519
634,10066.878262455846,10068.249010429821
635,10068.300060890806,10069.4178246029
636,10068.300060890806,10069.557623967594
637,10068.420492732397,10069.599121961284
638,10067.98692795048,10069.619426406456
639,10069.01026562965,10070.441124851988
640,10067.764225609279,10069.073188914903
641,10067.619939088208,10069.424518406135
642,10067.619939088208,10069.41643588166
643,10067.307957991772,10069.563033634327
644,10067.307957991772,10069.354844977264
645,10067.307957991772,10068.574909031655
646,10067.812284153622,10068.829587614926
647,10067.40266412291,10069.120780631836
648,10067.547408629525,10069.004122471451
649,10067.547408629525,10068.876399006105
650,10070.782399012634,10071.951474524241
651,10068.289880368875,10069.664303331301
652,10069.182592561745,10070.661800541946
653,10069.411569380582,10070.63638311486
654,10069.411569380582,10070.561104672777
655,10068.165479698871,10069.806516435629
656,10069.123291612052,10070.14353610554
657,10069.123291612052,10070.42702975456
658,10068.575120644779,10070.321257495832
659,10067.329134473599,10069.449265654668
660,10070.92314153045,10072.344057087323
661,10070.996289062365,10072.042214823816
662,10070.866928479574,10072.31927768012
663,10069.620658697175,10071.161831094223
664,10069.620658697175,10071.279986950807
665,10073.511704346534,10074.691334347357
666,10073.511704346534,10074.586855874179
667,10074.160211954764,10075.13240609282
668,10073.740445453632,10075.35897017776
669,10071.247194693382,10073.13397270363
670,10071.247194693382,10073.025842153971
671,10071.11806977563,10072.99572323859
672,10068.62546805336,10070.905226202389
673,10068.62546805336,10070.626125894005
674,10066.13348325002,10067.895041563828
675,10075.96800353486,10076.962324353262
676,10070.98039937311,10072.423917190616
677,10070.98039937311,10072.713580694977
678,10070.98039937311,10072.96275379559
679,10077.17973256563,10078.768292851339
680,10077.17973256563,10078.515821258137
681,10077.17973256563,10078.558412673563
682,10072.19152859801,10074.153721091438
683,10069.69866119468,10072.120909464156
684,10072.08554013679,10074.558981526296
685,10072.08554013679,10073.894679671437
686,10069.592698965609,10071.896775592651
687,10068.34658686911,10070.670110097459
688,10071.07148439262,10073.19992741346
689,10070.923618363488,10073.231248231472
690,10073.278865280168,10075.326962893787
691,10073.278865280168,10075.341845476712
692,10073.278865280168,10075.62877189903
693,10073.058452785324,10074.789393121624
694,10075.448172102624,10077.221877133657
695,10075.207807442315,10077.105101730956
696,10075.411453433047,10076.882432568063
697,10075.411453433047,10076.505682631858
698,10075.411453433047,10076.733831498646
699,10079.035015198477,10080.10007139221
700,10078.77968830487,10080.425080420579
701,10078.264397557565,10080.437400731404
702,10078.264397557565,10080.325482682016
703,10073.275656680775,10075.796904161047
704,10072.914597112116,10075.785039112943
705,10072.914597112116,10076.257399262016
706,10069.175027567937,10073.414899465111
707,10075.068810789417,10077.66608359294
708,10074.653307251283,10077.380104987507
709,10074.439942237666,10077.427986891247
710,10070.699806409106,10073.627624601277
711,10092.376397345015,10093.86888047822
712,10092.521186092687,10093.773314045951
713,10092.521186092687,10093.990467643955
714,10090.023287099126,10091.095915473306
715,10093.981810462896,10095.087503927902
716,10093.715333074259,10095.479972524772
717,10088.718943984388,10091.090909434368
718,10088.718943984388,10091.363690475091
719,10088.718943984388,10091.172147570594
720,10091.582237222317,10093.544752431375
721,10091.582237222317,10093.63856052648
722,10091.442716629428,10093.666199954769
723,10086.447452484697,10088.856000252475
724,10097.572935354987,10098.831897156406
725,10100.354306072557,10101.408137492383
726,10100.402315917909,10101.500695207664
727,10100.402315917909,10101.533848771713
728,10100.265771279877,10101.555439847189
729,10097.765955501487,10099.465192943479
730,10097.765955501487,10099.414991063899
731,10097.765955501487,10099.188186288695
732,10097.297509779644,10099.10321399
733,10093.548888079134,10095.431382744475
734,10093.548888079134,10095.473977151089
735,10093.548888079134,10095.440171915383
736,10093.548888079134,10095.033702909966
737,10094.24612969912,10095.212083198203
738,10090.49864082347,10091.743555806603
739,10088.001242409871,10089.575341227533
740,10088.001242409871,10089.77995816541
741,10088.001242409871,10089.556771725149
742,10083.007681794881,10085.273021794157
743,10078.016592992391,10081.106920170974
744,10078.016592992391,10081.050554438694
745,10075.52228388562,10078.083962796889
746,10075.52228388562,10077.56471505474
747,10075.52228388562,10077.80147572797
748,10076.686658166527,10077.79390544102
749,10079.432148836957,10080.539568161368
750,10076.937489380118,10078.098654329506
751,10076.937489380118,10078.299506753287
752,10073.196426337188,10074.825063982425
753,10070.703310221668,10072.885628843478
754,10070.703310221668,10072.680632107038
755,10070.703310221668,10072.814304233489
756,10069.457060687027,10072.109868009555
757,10069.457060687027,10071.020628351882
758,10069.351225507067,10071.375002690695
759,10065.612978864598,10068.229632359353
760,10078.891669445167,10080.082138708967
761,10078.891669445167,10080.141705475437
762,10078.62557065544,10079.91758198626
763,10078.92209951303,10079.950811564247
764,10078.92209951303,10080.160634892476
765,10078.92209951303,10080.119437859148
766,10073.93303307377,10074.939564444534
767,10076.20130202431,10077.685795599908
768,10075.913790119275,10078.128918260009
769,10074.666895787745,10076.628364264328
770,10077.303286039094,10078.80610964157
771,10077.303286039094,10079.15266960785
772,10073.562087194154,10075.76321727001
773,10074.455799838715,10075.786910054989
774,10074.664385404058,10075.698371541477
775,10074.664385404058,10075.848940539845
776,10075.210496479007,10076.224573769221
777,10075.256005735257,10075.91087909006
778,10075.256005735257,10076.091533559356
779,10071.515566943126,10072.472926955219
780,10067.776516788896,10069.036659832647
781,10067.776516788896,10069.305192143516
782,10067.58754851503,10069.115381931364
783,10067.315226658311,10069.05272653549
784,10067.668448795199,10069.767754577455
785,10068.428211151193,10069.66726682075
786,10068.057103189263,10069.681022980209
787,10067.71105665884,10069.572920928334
788,10067.977742291441,10069.856461863605
789,10067.676646447377,10069.385961464506
790,10065.184896477376,10067.070375571078
791,10064.801925812237,10067.005025516615
792,10078.876060475317,10079.853410210173
793,10077.628799562837,10078.7347718809
794,10077.628799562837,10079.107680564792
795,10072.640373307057,10074.254962182275
796,10071.393884060857,10073.193847425286
797,10071.393884060857,10073.033441689207
798,10071.92134119686,10073.325730972127
799,10071.787427841424,10073.655567134369
800,10071.787427841424,10073.399169523387
801,10071.96498212235,10073.48592157723
802,10076.08989451319,10077.046462185723
803,10074.84297838874,10076.145483253384
804,10069.85593111444,10071.640882045314
805,10071.75816466336,10073.11562481165
806,10071.646745800736,10073.157782874576
807,10066.661280661565,10067.905184752319
808,10067.252329192324,10068.84569257887
809,10066.006506716585,10067.258534308203
810,10065.805470711395,10067.40017217557
811,10068.232078715286,10069.377576567891
812,10075.511902726956,10076.199109362367
813,10075.511902726956,10076.350479625211
814,10073.018213531035,10073.928789731943
815,10074.265058128994,10074.869453935671
816,10074.178232889082,10075.045278284153
817,10071.684873776443,10072.415619104353
818,10071.684873776443,10072.53875710261
819,10071.684873776443,10072.791674328371
820,10071.604741065856,10072.644693915252
821,10071.403092359882,10072.474494162747
822,10071.403092359882,10073.023183673993
823,10071.403092359882,10072.731285342292
824,10071.403092359882,10072.662966453758
825,10071.664505063274,10072.460956828463
826,10071.664505063274,10072.390885167822
827,10067.925399615775,10069.519074110329
828,10062.941776542964,10064.69995720955
829,10062.870051110376,10064.298280816303
830,10063.305505230157,10064.335396472456
831,10062.060171173887,10063.143095785112
832,10068.601993604547,10069.29481428586
833,10068.601993604547,10069.282530614682
834,10068.601993604547,10069.369226449666
835,10068.601993604547,10069.691908686656
836,10068.726210902898,10069.533012661675
837,10068.736315562863,10069.513381342484
838,10068.940747513823,10069.697055396555
839,10063.956621843803,10064.588947643806
840,10063.870520265722,10065.003044924688
841,10067.087506392181,10067.881124858839
842,10067.296319823125,10067.9553156164
843,10067.296319823125,10068.133350882958
844,10062.313008144814,10063.434726733654
845,10058.577374440545,10059.954819296725
846,10058.333463392475,10059.79711897372
847,10059.056838324075,10060.080762636982
848,10059.266096624911,10060.240453021286
849,10059.28461394599,10060.304725174972
850,10059.57648563895,10060.448300270094
851,10059.57648563895,10060.419088836912
852,10058.331613048851,10059.259203083935
853,10058.033283328217,10059.246484800322
854,10058.033283328217,10058.869729351629
855,10058.27194019893,10058.960748706346
856,10058.93080268573,10059.744434699749
857,10059.260233929132,10060.020390937096
858,10056.77056702123,10057.713954230418
859,10058.88489063471,10059.934070462483
860,10058.88489063471,10059.781004563736
861,10059.41347153808,10060.237627510673
862,10059.41347153808,10060.143177688733
863,10059.50156835531,10060.428848284873
864,10059.50156835531,10060.336395151564
865,10059.50156835531,10060.155666493076
866,10059.508689921808,10060.325268011455
867,10059.508689921808,10060.290682558676
