0,-5535.647639999951
1,3896.3262800000593
2,-4748.339119999961
3,-4198.267959999985
4,-3091.4933599999918
5,-3025.4723200000067
6,-3026.0806399999938
7,-6674.599079999971
8,328.53388000000393
9,-2904.885719999995
10,-4453.322600000014
11,-2494.1232799999875
12,6328.460319999985
13,30.525519999999972
14,-5807.770479999973
15,3729.4062400000407
16,-2117.787479999995
17,3809.705039999984
18,1616.0127600000187
19,-4305.743439999961
20,-7686.661840000002
21,3975.4726800000585
22,426.5443999999915
23,-6482.807079999996
24,-3872.3822399999895
25,-5932.893879999993
26,-792.9150800000041
27,-6091.932359999961
28,-2031.5651200000027
29,-1656.704119999993
30,736.3779200000007
31,-6950.488120000009
32,8594.725759999912
33,-8773.547639999988
34,-8380.32904000001
35,-1969.4180800000088
36,-5087.302319999971
37,-8264.856240000041
38,-154.97343999999376
39,-2910.134399999981
40,-2135.154200000015
41,-6326.872480000004
42,-7892.386239999942
43,-2339.804880000005
44,-5473.512519999978
45,-8265.351319999967
46,-8277.423520000002
47,-7523.239159999949
48,-4131.570920000013
49,-6531.81672
50,-6164.673359999968
51,-5720.562120000011
52,-4047.225920000001
53,-6294.9463999999525
54,-7833.06772
55,-285.0419999999962
56,81.45712000000229
57,-8167.824919999972
58,-6212.383799999992
59,-4962.685360000009
60,-6070.285399999982
61,-4806.736279999989
62,891.8455199999762
63,-7702.110680000003
64,-4167.898160000004
65,-5166.316559999957
66,-6699.844559999946
67,-7425.842559999996
68,-7005.220759999952
69,-7540.942840000001
70,-4665.883879999982
71,-6838.053839999975
72,-2096.2625199999943
73,-5063.219119999988
74,-6302.515519999973
75,-7551.130479999974
76,-6799.777239999981
77,-2813.2735199999825
78,-7686.077279999973
79,-4085.8508799999995
80,-4272.094919999983
81,-3879.95023999998
82,-3215.838719999988
83,-2040.0990000000036
84,-7526.988080000044
85,-6884.201319999943
86,-2616.5894399999943
87,-4909.523159999961
88,-6476.168119999969
89,-4272.294279999927
90,-3870.2805600000042
91,2426.608599999997
92,-6820.648999999947
93,292.28764000000166
94,-148.54859999998078
95,6508.173000000029
96,-5290.861439999947
97,-7943.083279999982
98,-1748.788439999992
99,-5077.61367999999
100,-6352.527039999987
101,-4859.901759999948
102,432.34884000000204
103,-6581.886439999942
104,-4686.866279999976
105,-5526.3255599999875
106,2009.1795200000033
107,-1559.6104800000014
108,-4479.335359999979
109,-2326.051119999995
110,-2303.4983999999918
111,-5093.683599999995
112,-825.0046399999918
113,-5039.612159999981
114,6131.531480000047
115,-6117.827239999969
116,-8407.532279999987
117,-6430.088799999979
118,-3212.327559999974
119,-6581.955119999955
120,-7186.346199999991
121,-459.9114000000092
122,-3435.088920000002
123,-2882.7001599999658
124,-3956.0968799999805
125,-7823.2874800000345
126,1111.8130799999897
127,-6950.441079999963
128,2309.979320000001
129,-112.69604000000218
130,-2485.983760000001
131,-894.2807199999964
132,-877.9715599999968
133,-512.8950399999709
134,4881.711640000051
135,-7333.52571999998
136,-2935.974799999984
137,-1716.915840000001
138,-8299.74432000002
139,-7007.409959999938
140,-964.9472799999968
141,-1763.5830000000024
142,-58.76500000000267
143,-3937.473759999998
144,-4018.512799999985
145,-4165.96379999996
146,-4569.263440000003
147,3900.5696000000144
148,-736.8872799999957
149,1776.636280000024
150,-693.6238799999987
151,-4372.80983999999
152,-4666.588879999993
153,2957.544400000015
154,-3423.5817999999945
155,-4303.540399999977
156,-6153.575959999982
157,4.809959999991241
158,-4971.351439999979
159,-6002.171960000009
160,-297.8548399999902
161,-1010.4612799999998
162,5229.081919999958
163,371.1171599999964
164,529.7005599999752
165,2574.1282000000137
166,-2270.615480000005
167,-1058.2436400000145
168,-1198.4803599999902
169,-284.0093199999911
170,5025.788440000129
171,-4673.809759999999
172,1958.5259599999936
173,-543.4583600000103
174,-2090.9320400000024
175,-5506.098839999945
176,-6084.155319999974
177,-2698.7694799999904
178,-4708.543639999989
179,3825.5042400000034
180,7485.8586000000305
181,-1907.8947599999788
182,-3706.1881600000065
183,-2739.033159999989
184,878.5151599999996
185,691.0621200000122
186,1254.0061600000104
187,910.9422399999929
188,417.8969200000006
189,-2366.2327200000022
190,-3209.6453599999895
191,5357.934800000099
192,-4996.611279999979
193,1539.6964799999819
194,-3695.434000000005
195,3248.288479999961
196,-5845.856479999935
197,1021.6478400000132
198,-3924.596519999988
199,-3285.6019199999887
200,-5484.296399999978
201,5035.130399999975
202,-501.1971200000117
203,-1720.8473199999728
204,5279.356479999976
205,-690.6708400000067
206,7902.775279999855
207,376.03683999998486
208,193.02303999999867
209,-6099.392079999966
210,-4872.375079999987
211,489.13851999999775
212,5602.735840000121
213,1426.769160000017
214,-892.2641199999919
215,1944.1762800000104
216,-2506.5797199999965
217,-1780.8882400000032
218,-2205.408919999996
219,2627.9782399999976
220,-3137.448999999994
221,-847.2587999999992
222,971.6461200000055
223,4600.772200000032
224,-3027.4129999999823
225,8294.694399999842
226,5572.494720000014
227,789.1671199999889
228,-4548.489279999997
229,1023.7956000000455
230,1397.4750000000085
231,2090.415839999988
232,-2495.702879999991
233,7779.751199999999
234,-484.3398800000092
235,-2843.040040000002
236,2387.269200000022
237,6682.228000000014
238,4461.39552000001
239,-533.4620800000039
240,2256.615920000004
241,3605.2255600000085
242,6854.503560000031
243,-2565.4793999999815
244,7253.33616000004
245,390.8008000000105
246,3737.7179599999813
247,4085.5352800000096
248,6867.381760000059
249,4199.3502800000115
250,-1397.1334799999947
251,2297.366440000014
252,3955.122400000032
253,4415.658720000028
254,9011.826679999991
255,3723.3403600000593
256,-5684.3911599999765
257,2710.9013999999993
258,2790.071879999985
259,11163.30703999982
260,-7601.770999999987
261,-1946.1399600000018
262,4944.916
263,-949.4616000000071
264,4443.829600000028
